image_id,split,candidate_tiles,saved_tiles,saved_positive_tiles,saved_negative_tiles,source_boxes,elapsed_seconds,status
17183,test,25,25,18,7,25,0.03292270800011465,success
17184,train,25,17,15,2,21,0.029626208000991028,success
17185,train,25,24,22,2,54,0.06338374999904772,success
17186,train,25,10,8,2,4,0.02584358400054043,success
17187,train,25,21,19,2,26,0.030493916994601022,success
17188,train,25,5,3,2,2,0.02161641700513428,success
17189,train,25,21,19,2,19,0.03160054200270679,success
17190,val,25,25,4,21,3,0.03262324999377597,success
17191,train,25,21,19,2,26,0.032204832998104393,success
17192,train,25,8,6,2,6,0.02519491600105539,success
17193,train,25,22,20,2,31,0.03177904200128978,success
17194,train,25,6,4,2,3,0.024309709006047342,success
17195,train,25,3,1,2,1,0.02114104200154543,success
17196,train,25,20,18,2,17,0.03081854099582415,success
17197,train,25,13,11,2,8,0.028595750001841225,success
17198,train,25,14,12,2,7,0.02729070799978217,success
17199,train,25,11,9,2,9,0.025800208997679874,success
172,train,25,2,0,2,0,0.019289457995910197,success
17200,train,25,15,13,2,12,0.02883612499863375,success
17201,train,25,3,1,2,1,0.021975207993818913,success
17202,train,25,20,18,2,37,0.03080870799749391,success
17203,train,25,7,5,2,5,0.02492583399725845,success
17204,train,25,10,8,2,5,0.02489091699681012,success
17205,test,25,25,16,9,18,0.03322508400015067,success
17206,train,25,5,3,2,3,0.022360458002367523,success
17207,train,25,5,3,2,3,0.023259375004272442,success
17208,train,25,6,4,2,4,0.02480762499908451,success
17209,train,25,22,20,2,46,0.03270874999725493,success
17210,train,25,18,16,2,16,0.034082915997714736,success
17211,train,25,25,23,2,82,0.035594624998338986,success
17212,train,25,10,8,2,3,0.025815499997406732,success
17213,train,25,12,10,2,9,0.026959209004417062,success
17214,train,25,9,7,2,4,0.024959458998637274,success
17215,train,25,24,22,2,39,0.03411462499934714,success
17216,val,25,25,12,13,11,0.03268483300053049,success
17217,train,25,8,6,2,4,0.02433825000480283,success
17218,train,25,25,24,1,48,0.0338740829974995,success
17219,train,25,23,21,2,43,0.03421387499838602,success
17220,val,25,25,3,22,2,0.033038665998901706,success
17221,train,25,6,4,2,4,0.02296424999804003,success
17222,train,25,6,4,2,3,0.02377274999889778,success
17223,val,25,25,17,8,17,0.0334443329993519,success
17224,train,25,4,2,2,2,0.02238033299363451,success
17225,train,25,25,23,2,39,0.06575520799378864,success
17226,train,25,14,12,2,9,0.028915916998812463,success
17227,train,25,4,2,2,1,0.02254387499851873,success
17228,train,25,19,17,2,19,0.030284000000392552,success
17229,val,25,25,4,21,4,0.0323858339979779,success
17230,train,25,14,12,2,8,0.02857037500507431,success
17231,test,25,25,10,15,7,0.03398137499607401,success
17232,train,25,25,23,2,50,0.03459474999544909,success
17233,train,25,11,9,2,6,0.02639337500295369,success
17234,train,25,20,18,2,42,0.03125558299507247,success
17235,train,25,6,4,2,1,0.02409470800193958,success
17236,train,25,13,11,2,8,0.029061374996672384,success
17237,train,25,19,17,2,32,0.03041954099899158,success
17238,train,25,7,5,2,2,0.023631582997040823,success
17239,test,25,25,15,10,16,0.03354995900008362,success
17240,train,25,20,18,2,30,0.03091770799801452,success
17241,train,25,6,4,2,2,0.02373812499718042,success
17242,val,25,25,23,2,33,0.03242058299656492,success
17243,train,25,8,6,2,6,0.025057583006855566,success
17244,train,25,23,21,2,47,0.033375790997524746,success
17245,train,25,6,4,2,3,0.022009041997080203,success
17246,train,25,21,19,2,14,0.030331959002069198,success
17247,test,25,25,11,14,5,0.033307541998510715,success
17248,train,25,24,22,2,30,0.03249558400420938,success
17249,val,25,25,24,1,48,0.03349520799383754,success
17250,train,25,17,15,2,13,0.028723499999614432,success
17251,train,25,25,23,2,70,0.03451708300417522,success
17252,train,25,20,18,2,24,0.03145058399968548,success
17253,train,25,4,2,2,2,0.021341957995900884,success
17254,train,25,15,13,2,11,0.02777208299812628,success
17255,val,25,25,16,9,19,0.03389041700575035,success
17256,train,25,25,24,1,106,0.034283208995475434,success
17257,train,25,4,2,2,2,0.021613124998111743,success
17258,train,25,24,22,2,32,0.03214300000399817,success
17259,train,25,13,11,2,9,0.027164292005181778,success
17260,train,25,4,2,2,1,0.022329457999148872,success
17261,train,25,19,17,2,30,0.030737417000636924,success
17262,train,25,12,10,2,8,0.02633895799954189,success
17263,train,25,25,24,1,62,0.03483504099858692,success
17264,train,25,25,23,2,48,0.033358832995872945,success
17265,train,25,20,18,2,23,0.030341708996274974,success
17266,train,25,20,18,2,22,0.030179249995853752,success
17267,train,25,16,14,2,13,0.05958183300390374,success
17268,train,25,25,23,2,36,0.03556716699677054,success
17269,train,25,25,23,2,45,0.03522450000309618,success
17270,train,25,25,24,1,35,0.035897624999051914,success
17271,train,25,11,9,2,8,0.02676854200399248,success
17272,train,25,7,5,2,3,0.024762125001871027,success
17273,train,25,4,2,2,1,0.02278245900379261,success
17274,train,25,9,7,2,5,0.02600154199899407,success
17275,train,25,4,2,2,2,0.020523665996734053,success
17276,val,25,25,16,9,19,0.03451262499584118,success
17277,train,25,23,21,2,28,0.03327995900326641,success
17278,train,25,15,13,2,13,0.030647291998320725,success
17279,train,25,25,23,2,41,0.03576479200273752,success
17280,train,25,21,19,2,26,0.03267887499532662,success
17281,train,25,5,3,2,2,0.023916292004287243,success
17282,test,25,25,8,17,4,0.03383120900252834,success
17283,test,25,25,7,18,7,0.03624475000106031,success
17284,train,25,15,13,2,9,0.028957583002920728,success
17285,train,25,5,3,2,2,0.023551708000013605,success
17286,train,25,25,23,2,36,0.03584008300094865,success
17287,train,25,23,21,2,31,0.03536862500186544,success
17288,train,25,17,15,2,13,0.03016787499655038,success
17289,train,25,10,8,2,7,0.025888541000313126,success
17290,train,25,18,16,2,16,0.03047566700115567,success
17291,train,25,19,17,2,42,0.03271016699727625,success
17292,train,25,23,21,2,34,0.034592042000440415,success
17293,train,25,16,14,2,22,0.029776249997667037,success
17294,train,25,4,2,2,1,0.02306120800494682,success
17295,train,25,15,13,2,15,0.07042187500337604,success
17296,train,25,21,19,2,25,0.03392270900076255,success
17297,val,25,25,22,3,56,0.033855250003398396,success
17298,train,25,20,18,2,24,0.031208582993713208,success
17299,train,25,18,16,2,23,0.0314590829948429,success
173,train,25,2,0,2,0,0.021840749999682885,success
17300,train,25,25,24,1,47,0.033162042003823444,success
17301,val,25,25,13,12,15,0.03216379199875519,success
17302,train,25,5,3,2,3,0.022216541998204775,success
17303,train,25,21,19,2,28,0.031671374999859836,success
17304,train,25,23,21,2,61,0.03266437500133179,success
17305,train,25,21,19,2,22,0.030794416001299396,success
17306,train,25,21,19,2,52,0.03215295800328022,success
17307,test,25,25,11,14,7,0.03272470799856819,success
17308,train,25,24,22,2,59,0.03356529099983163,success
17309,train,25,21,19,2,18,0.03224741599842673,success
17310,train,25,5,3,2,2,0.023382209001283627,success
17311,val,25,25,23,2,39,0.03351112499512965,success
17312,test,25,25,20,5,54,0.033367749994795304,success
17313,train,25,4,2,2,1,0.02167895800084807,success
17314,val,25,25,7,18,4,0.033091416997194756,success
17315,train,25,11,9,2,8,0.02655666699865833,success
17316,test,25,25,23,2,53,0.03372779200435616,success
17317,test,25,25,14,11,20,0.03322195800137706,success
17318,train,25,23,21,2,26,0.033550459003890865,success
17319,train,25,16,14,2,11,0.027638832994853146,success
17320,train,25,16,14,2,17,0.02885437499935506,success
17321,test,25,25,13,12,6,0.03209500000230037,success
17322,val,25,25,15,10,15,0.03293120899616042,success
17323,test,25,25,10,15,9,0.057726208004169166,success
17324,val,25,25,19,6,21,0.03276437499880558,success
17325,train,25,7,5,2,2,0.02322937499411637,success
17326,train,25,8,6,2,4,0.024793832999421284,success
17327,train,25,18,16,2,39,0.029870457998185884,success
17328,test,25,25,19,6,21,0.03324095800053328,success
17329,train,25,11,9,2,7,0.02665504199831048,success
17330,train,25,4,2,2,1,0.021920749997661915,success
17331,train,25,17,15,2,15,0.03088716699858196,success
17332,val,25,25,22,3,44,0.03622433399868896,success
17333,train,25,7,5,2,4,0.037517374999879394,success
17334,train,25,24,22,2,30,0.05698675000166986,success
17335,train,25,10,8,2,3,0.025329208001494408,success
17336,val,25,25,11,14,6,0.03314712500286987,success
17337,train,25,7,5,2,3,0.02413616700505372,success
17338,train,25,25,25,0,73,0.0343518329973449,success
17339,test,25,25,7,18,6,0.03377066700340947,success
17340,train,25,4,2,2,2,0.02179279200208839,success
17341,train,25,10,8,2,9,0.02648783300537616,success
17342,train,25,11,9,2,8,0.02676429100392852,success
17343,train,25,7,5,2,2,0.023722582998743746,success
17344,train,25,8,6,2,5,0.024409666999417823,success
17345,train,25,23,21,2,53,0.032933167000010144,success
17346,test,25,25,24,1,61,0.034714207999059,success
17347,val,25,25,4,21,3,0.03321104199858382,success
17348,train,25,14,12,2,12,0.02893991600285517,success
17349,train,25,14,12,2,16,0.02775987500353949,success
17350,train,25,11,9,2,6,0.02676975000213133,success
17351,train,25,7,5,2,2,0.023975832998985425,success
17352,test,25,25,24,1,50,0.033767209002689924,success
17353,train,25,22,20,2,57,0.03306108300603228,success
17354,train,25,5,3,2,2,0.022627374994044658,success
17355,train,25,10,8,2,6,0.02495570800238056,success
17356,train,25,18,16,2,18,0.02883612499863375,success
17357,test,25,25,18,7,29,0.033177750003233086,success
17358,train,25,16,14,2,13,0.028424541997082997,success
17359,test,25,25,13,12,8,0.033588499994948506,success
17360,train,25,4,2,2,1,0.022493707998364698,success
17361,train,25,20,18,2,26,0.031101959000807256,success
17362,train,25,20,18,2,20,0.03206379199400544,success
17363,train,25,18,16,2,26,0.030540250001649838,success
17364,train,25,14,12,2,5,0.027363125002011657,success
17365,train,25,22,20,2,33,0.03184579100343399,success
17366,train,25,9,7,2,4,0.02556258300319314,success
17367,train,25,4,2,2,1,0.021934208998573013,success
17368,train,25,5,3,2,3,0.02247608399920864,success
17369,train,25,23,21,2,33,0.03300666599534452,success
17370,train,25,8,6,2,5,0.025375249999342486,success
17371,train,25,23,21,2,25,0.03181566700368421,success
17372,test,25,25,22,3,49,0.03323512500355719,success
17373,val,25,25,19,6,35,0.03312904199992772,success
17374,train,25,12,10,2,8,0.03926016700279433,success
17375,test,25,25,21,4,52,0.03291079100017669,success
17376,val,25,25,15,10,15,0.06464341699756915,success
17377,test,25,25,22,3,54,0.03438008300145157,success
17378,train,25,7,5,2,3,0.023728207997919526,success
17379,test,25,25,15,10,20,0.03230729200004134,success
17380,train,25,24,22,2,34,0.03278775000217138,success
17381,test,25,25,10,15,7,0.03147258300305111,success
17382,val,25,25,8,17,5,0.03318391700304346,success
17383,train,25,23,21,2,47,0.03258179199474398,success
17384,val,25,25,3,22,2,0.03217449999647215,success
17385,train,25,24,22,2,45,0.0331100420007715,success
17386,train,25,12,10,2,6,0.027140957994561177,success
17387,val,25,25,15,10,16,0.03391862499847775,success
17388,train,25,14,12,2,11,0.027531749998161104,success
17389,test,25,25,15,10,11,0.032927791005931795,success
17390,train,25,20,18,2,25,0.030642417004855815,success
17391,train,25,16,14,2,12,0.028612624999368563,success
17392,train,25,17,15,2,14,0.030925457998819184,success
17393,train,25,24,22,2,59,0.03350108299491694,success
17394,test,25,25,23,2,39,0.03360554200480692,success
17395,test,25,25,11,14,7,0.03380054199806182,success
17396,train,25,3,1,2,1,0.021655208998708986,success
17397,train,25,23,21,2,45,0.0333232089978992,success
17398,train,25,25,23,2,49,0.03744008299690904,success
17399,train,25,3,1,2,1,0.022657832996628713,success
174,test,25,25,0,25,0,0.03636112499953015,success
17400,val,25,25,4,21,3,0.03321779200632591,success
17401,train,25,22,20,2,42,0.033131208998383954,success
17402,train,25,25,24,1,61,0.03397454199875938,success
17403,train,25,4,2,2,1,0.02242670899431687,success
17404,train,25,14,12,2,9,0.027344165995600633,success
17405,train,25,16,14,2,10,0.029447791006532498,success
17406,train,25,19,17,2,16,0.029701624996960163,success
17407,train,25,23,21,2,47,0.033391124998161104,success
17408,val,25,25,17,8,18,0.03230075000465149,success
17409,train,25,22,20,2,38,0.05678500000067288,success
17410,train,25,24,22,2,45,0.03357141699962085,success
17411,train,25,23,21,2,49,0.03308037499664351,success
17412,val,25,25,16,9,18,0.03381570799683686,success
17413,val,25,25,17,8,20,0.03436533300555311,success
17414,train,25,4,2,2,1,0.022316832997603342,success
17415,train,25,5,3,2,3,0.024079082999378443,success
17416,train,25,18,16,2,22,0.030008499998075422,success
17417,train,25,6,4,2,1,0.02383525000186637,success
175,train,25,2,0,2,0,0.021634750002704095,success
176,train,25,2,0,2,0,0.02310691599996062,success
177,train,25,2,0,2,0,0.022127333999378607,success
178,train,25,2,0,2,0,0.023927458001708146,success
179,train,25,2,0,2,0,0.02182241599803092,success
18,test,25,25,0,25,0,0.030904083003406413,success
180,train,25,2,0,2,0,0.023818374997063074,success
181,val,25,25,0,25,0,0.03614475000358652,success
182,train,25,2,0,2,0,0.02055679199838778,success
183,train,25,2,0,2,0,0.02174837499478599,success
184,val,25,25,0,25,0,0.03058087500539841,success
185,train,25,2,0,2,0,0.022426375006034505,success
186,train,25,2,0,2,0,0.01998033299605595,success
187,train,25,2,0,2,0,0.021588167001027614,success
188,train,25,2,0,2,0,0.023139625001931563,success
189,val,25,25,0,25,0,0.03232525000203168,success
19,train,25,2,0,2,0,0.021085000000311993,success
190,val,25,25,0,25,0,0.03060416700463975,success
191,train,25,2,0,2,0,0.02345387500099605,success
192,val,25,25,0,25,0,0.034378249998553656,success
193,train,25,2,0,2,0,0.02127758300048299,success
194,train,25,2,0,2,0,0.019240958004957065,success
195,train,25,2,0,2,0,0.01935566600150196,success
196,train,25,2,0,2,0,0.02088283399643842,success
197,train,25,2,0,2,0,0.0205675409961259,success
198,val,25,25,0,25,0,0.029504666999855544,success
199,train,25,2,0,2,0,0.022830124995380174,success
2,train,25,2,0,2,0,0.022987499993178062,success
20,test,25,25,0,25,0,0.032557375001488253,success
200,train,25,2,0,2,0,0.01959379199979594,success
201,train,25,2,0,2,0,0.022945040997001342,success
202,train,25,2,0,2,0,0.019565834001696203,success
203,val,25,25,0,25,0,0.03236933299922384,success
204,train,25,2,0,2,0,0.02025337499799207,success
205,train,25,2,0,2,0,0.022637709000264294,success
206,train,25,2,0,2,0,0.02004504199430812,success
207,train,25,2,0,2,0,0.019626458000857383,success
208,test,25,25,0,25,0,0.03442108399758581,success
2089,val,25,25,0,25,0,0.029554250002547633,success
209,val,25,25,0,25,0,0.03448400000343099,success
2090,val,25,25,0,25,0,0.026679624999815132,success
2091,train,25,2,0,2,0,0.014970542004448362,success
2092,train,25,2,0,2,0,0.017867624999780674,success
2093,train,25,2,0,2,0,0.016451333001896273,success
2094,train,25,2,0,2,0,0.01671066600101767,success
2095,train,25,2,0,2,0,0.018685874994844198,success
2096,train,25,2,0,2,0,0.018577791001007427,success
2097,train,25,2,0,2,0,0.015362291000201367,success
2098,train,25,2,0,2,0,0.015396499999042135,success
2099,train,25,2,0,2,0,0.01871733299776679,success
21,train,25,2,0,2,0,0.018488166999304667,success
210,train,25,2,0,2,0,0.02315183300379431,success
2100,test,25,25,0,25,0,0.029839917006029282,success
2101,train,25,2,0,2,0,0.019317874997796025,success
2102,train,25,2,0,2,0,0.01572233399929246,success
2103,train,25,2,0,2,0,0.01814445900527062,success
2104,train,25,2,0,2,0,0.018927292003354523,success
2105,test,25,25,0,25,0,0.07033575000241399,success
2106,train,25,2,0,2,0,0.019526290998328477,success
2107,train,25,2,0,2,0,0.019860665997839533,success
2108,val,25,25,0,25,0,0.03386241699627135,success
2109,train,25,2,0,2,0,0.01588245899620233,success
211,train,25,2,0,2,0,0.01889691600081278,success
2110,test,25,25,0,25,0,0.029608500000904314,success
2111,train,25,2,0,2,0,0.019876291997206863,success
2112,train,25,2,0,2,0,0.02120074999402277,success
2113,test,25,25,0,25,0,0.03517683300015051,success
2114,train,25,2,0,2,0,0.016236417002801318,success
2115,train,25,2,0,2,0,0.019328166999912355,success
2116,val,25,25,0,25,0,0.029920665998361073,success
2117,train,25,2,0,2,0,0.01631795900175348,success
2118,train,25,2,0,2,0,0.019101874997431878,success
2119,train,25,2,0,2,0,0.018151124997530133,success
212,train,25,2,0,2,0,0.023405457999615464,success
2120,train,25,2,0,2,0,0.019215125001210254,success
2121,test,25,25,0,25,0,0.03244841699779499,success
2122,train,25,2,0,2,0,0.018644249998033047,success
2123,train,25,2,0,2,0,0.018136292004783172,success
2124,val,25,25,0,25,0,0.026109208003617823,success
